ensembl,WT1,WT2,WT3,WT4,WT5,MT16W1,MT16W2,MT16W3,MT16W4,MT16W5,MT20W1,MT20W2,MT20W3,MT20W4
ENSMUSG00000025091,3.27394,3.40799,3.57028,3.79866,3.40754,3.47867,3.63962,3.29517,4.14841,3.50613,3.36795,3.89312,3.28432,3.41497
ENSMUSG00000014599,5.80708,5.71819,5.38653,6.1594,5.63132,5.38408,5.74153,5.68727,5.64162,5.56133,5.6075,5.73625,5.37744,5.30747
ENSMUSG00000040697,5.42316,5.70701,5.68816,5.69142,5.23131,5.78261,6.01071,5.21275,5.69736,5.51976,5.87587,5.97227,5.56541,6.0254
ENSMUSG00000071533,8.43226,8.38333,8.12577,8.42027,8.38861,8.43036,8.7359,8.52599,8.3224,8.32753,8.83877,9.23759,8.52262,8.71115
ENSMUSG00000022604,3.20739,3.39694,3.64962,3.49977,3.4572,3.49388,3.78007,3.7992,4.18053,3.72312,3.77117,3.91376,3.74284,3.86815
ENSMUSG00000040456,3.2172,3.40055,3.50871,3.44663,2.988,3.35934,3.37236,2.92221,3.51026,3.20776,2.87527,3.6014,3.7783,3.04163
ENSMUSG00000069844,6.12978,6.07438,5.52723,6.02743,5.95553,6.15632,5.99094,5.82342,5.57011,6.05862,5.55904,5.69845,5.82367,5.77163
ENSMUSG00000025728,3.28309,3.53135,3.97265,3.61048,3.25025,3.30315,3.20396,3.04781,3.30602,3.63073,3.29488,3.71191,3.23288,3.01974
ENSMUSG00000051343,6.48618,6.65321,6.4891,6.90822,6.89288,6.97927,6.92953,7.24331,6.76378,6.50704,6.7938,7.10221,6.49978,6.83517
ENSMUSG00000074579,5.90949,5.75455,5.29726,5.6802,5.63036,5.78823,5.65659,5.5751,5.53615,5.57305,5.83701,5.14647,6.12261,6.17697
ENSMUSG00000028906,4.61749,4.61915,4.74407,5.0785,4.65181,4.77076,5.14424,4.80488,5.4818,4.68219,4.43693,4.43232,4.69305,4.78749
ENSMUSG00000028042,5.94925,6.09312,6.15615,6.39657,6.07441,6.13,6.46133,5.88616,6.39301,6.44339,5.94106,6.27418,6.72996,6.29141
ENSMUSG00000033021,8.02851,8.05657,7.60732,8.03541,7.93614,7.95485,7.59295,7.85912,7.61404,8.01669,7.47816,7.26634,7.88184,7.70649
ENSMUSG00000059479,4.75875,4.51628,4.59883,4.58597,4.80957,4.69328,4.20179,4.39526,4.38483,5.05351,4.5814,4.67935,4.61254,4.84121
ENSMUSG00000055978,4.33661,4.26913,4.53715,4.48409,4.34309,4.5298,4.53069,4.48232,4.60915,4.47976,4.15635,5.14906,4.07745,4.70449
ENSMUSG00000046845,4.79032,4.61212,5.29304,5.16235,4.75354,4.90573,4.78623,4.42561,5.15282,5.00154,4.44576,5.02074,4.52445,4.71138
ENSMUSG00000046792,4.85052,4.84063,5.25898,4.75904,4.7709,4.76708,4.61685,4.2465,4.79609,4.94168,5.01296,4.48496,4.33136,4.65658
ENSMUSG00000030769,4.89811,4.628,5.01319,4.84779,4.64462,4.31247,4.45341,4.16807,4.80907,4.81563,4.19549,4.87122,4.47534,4.34418
ENSMUSG00000073209,5.72644,5.70134,5.4947,6.0604,5.35058,5.32067,5.86922,5.52341,5.5164,6.13885,5.3616,5.61203,5.35253,5.53897
ENSMUSG00000035459,3.48536,3.62281,4.01839,3.66699,3.77849,3.67231,3.48607,3.30493,3.76827,3.99957,3.41634,3.47128,3.48859,3.64099
ENSMUSG00000021461,5.84835,6.18112,6.47379,6.38388,6.23662,6.03278,6.01167,5.74572,5.98668,5.95142,6.51442,6.32662,6.58176,6.54062
ENSMUSG00000030224,8.3148,8.22097,8.03259,7.84536,8.10891,7.83878,7.90574,8.17754,8.17214,8.18617,8.46136,8.47882,8.55972,8.75294
ENSMUSG00000013150,6.8041,7.11387,7.01971,6.93011,6.74049,6.7938,6.49085,6.30791,6.82474,6.9526,6.59573,7.35214,7.07899,6.90806
ENSMUSG00000063801,4.80399,4.72551,4.94898,4.98903,4.56405,5.03281,4.89297,4.43068,4.70544,5.13868,4.75511,5.09976,4.88174,5.12267
ENSMUSG00000031491,4.12059,3.85654,4.5927,3.97282,3.97913,4.37054,4.04142,3.68433,4.1368,4.26066,3.68651,4.50897,4.00798,4.07148
ENSMUSG00000026592,2.98333,2.90016,3.22507,3.44457,2.92843,3.26788,2.89722,2.79947,3.27217,3.04058,3.00036,3.78437,3.04691,2.79183
ENSMUSG00000002668,4.79541,4.6231,4.81546,4.87777,4.41287,4.40243,4.21408,4.17812,4.62464,4.38053,4.23956,4.85321,4.21912,4.53953
ENSMUSG00000053141,4.10678,3.79377,4.28402,4.0693,4.0192,3.72829,3.97645,4.09774,4.35259,4.36276,4.28918,3.59238,4.23198,3.80432
ENSMUSG00000106230,3.62277,3.24762,3.74533,2.96041,3.73477,3.27733,2.96505,3.65585,3.26616,3.2753,3.42979,3.28004,3.31492,2.87617
ENSMUSG00000059436,7.4996,7.43352,7.28776,7.9926,7.4518,7.7718,7.68077,7.47678,7.50854,7.77601,8.06448,7.87711,7.97931,7.84471
ENSMUSG00000024518,3.53025,3.60541,3.83709,3.99938,3.47476,3.86834,3.87543,3.18837,3.47476,3.75575,3.31263,3.49654,3.51382,3.41813
ENSMUSG00000031537,8.52329,8.47918,8.24427,8.74916,8.56077,8.86513,8.87504,8.9808,8.82589,8.54953,8.97826,9.10643,9.05565,9.29194
ENSMUSG00000029663,3.83977,3.87903,4.35557,3.81561,3.99863,4.05569,4.00315,4.08201,4.08963,3.82534,3.78017,3.69317,3.3023,3.75599
ENSMUSG00000084174,4.52582,3.94583,4.56385,4.58374,4.11223,4.0247,4.30048,3.67384,4.37762,4.0909,3.92523,4.46297,4.14533,4.07461
ENSMUSG00000023977,8.05569,8.22056,8.79986,8.31312,8.46166,8.65699,8.1476,8.56168,8.64209,7.91616,8.07878,8.59219,8.61779,8.11642
ENSMUSG00000030324,3.24155,3.72954,3.93979,3.8091,3.72662,4.15073,3.89436,3.58766,3.95943,3.90974,3.64327,4.37258,3.59508,3.74233
ENSMUSG00000051769,3.79313,3.71515,4.10893,3.45614,3.67956,3.76956,3.54656,3.5669,4.10871,4.23434,3.72161,3.41634,3.63411,3.81227
ENSMUSG00000022828,4.20834,3.93991,3.87969,3.98874,3.77766,4.07125,3.9876,4.08044,3.92308,4.2468,4.29093,4.40671,4.49008,4.59346
ENSMUSG00000003575,6.02916,6.09398,6.25414,6.62779,5.70775,6.13135,5.93333,5.69188,6.3284,5.98018,6.06183,6.40736,5.81193,5.78837
ENSMUSG00000030272,7.38758,7.55853,7.35962,7.70814,7.51691,7.66108,7.31122,7.73309,7.0264,7.92782,7.95025,7.977,7.46673,7.83973
ENSMUSG00000038622,8.83437,8.81023,8.5279,8.67391,8.75652,8.77182,8.76083,8.84102,8.92103,8.8795,9.20573,9.10006,9.5561,9.25611
ENSMUSG00000031819,6.18453,6.32812,6.14299,6.74498,6.16517,6.82463,6.74538,6.4507,6.6977,6.62469,6.44203,6.42929,6.75614,6.04554
ENSMUSG00000048924,4.45239,4.33642,4.72737,4.3236,4.43903,4.58973,4.8612,4.80245,4.80718,4.44734,5.06381,4.18722,4.33642,4.24015
ENSMUSG00000068745,3.15935,3.14701,3.97262,3.13147,3.17658,3.11126,3.07019,3.10806,2.94624,3.39222,3.10998,3.20169,2.75512,2.84581
ENSMUSG00000029090,8.5348,8.58039,8.15719,8.17254,8.60006,9.03602,8.44872,8.93824,8.31159,8.56924,9.05431,8.5953,8.45588,8.70198
ENSMUSG00000018820,5.60409,5.97629,5.84136,6.34988,5.74904,6.29788,6.0791,5.95039,5.68103,6.02733,5.57061,6.22646,5.6825,5.99153
ENSMUSG00000033335,4.44723,4.79163,4.812,5.18611,4.62859,4.66465,4.8573,4.99062,4.64578,4.77064,4.92939,5.39364,4.70932,4.8446
ENSMUSG00000060935,9.80032,9.65972,9.0013,9.44004,9.45504,8.99273,9.2739,9.36574,9.10818,9.26017,9.71532,9.36878,9.71789,9.30483
ENSMUSG00000045251,6.54672,6.68124,6.51704,6.84771,6.50842,6.52391,6.49086,6.55778,6.54189,6.36554,6.6579,6.61487,6.2339,7.25739
ENSMUSG00000026317,5.83772,5.83719,5.58143,5.84796,5.5812,5.56765,5.96782,5.95872,5.42782,5.76434,6.46126,5.66835,6.01454,5.86029
ENSMUSG00000022771,7.62221,8.00637,7.76121,8.14834,8.03388,8.03563,8.25575,8.07019,7.77936,8.02363,8.33261,8.64269,7.5628,8.19112
ENSMUSG00000021266,6.4205,6.15526,6.13438,6.52141,6.16518,6.7202,6.55059,6.01561,6.08149,6.65514,6.30474,6.56815,6.44117,6.50478
ENSMUSG00000058755,4.78521,4.72652,4.92866,4.94793,4.4848,4.65091,4.54146,4.05425,4.84822,4.9244,4.64051,4.95606,4.71584,4.91679
ENSMUSG00000044522,3.87679,4.1391,4.68082,3.99289,4.01332,3.88682,3.59486,3.90814,4.03558,4.07299,3.68651,3.90578,3.71267,3.53088
ENSMUSG00000009093,3.73034,3.6295,3.8332,4.15992,3.47563,3.50455,3.38341,3.19609,3.65799,3.47302,3.29304,3.42226,3.19129,3.27823
ENSMUSG00000045248,6.4486,6.24726,6.56956,6.14147,6.3609,6.4587,6.35909,6.34596,6.68113,6.26058,6.68393,6.92094,6.97624,6.47658
ENSMUSG00000063605,6.31332,6.39038,5.91116,6.33369,6.38705,6.00381,6.05336,6.2081,6.14147,6.12281,6.68752,6.31729,6.10207,6.54205
ENSMUSG00000075054,6.50696,6.65277,5.86604,6.48181,6.21695,6.30324,6.14482,6.16167,6.00779,6.43828,6.69189,6.39507,6.93131,6.35923
ENSMUSG00000038146,5.82603,5.65889,5.74179,5.77882,5.44837,6.21531,5.31653,5.56413,5.94579,6.05245,5.97732,5.77466,5.68021,6.28122
ENSMUSG00000028644,3.65491,3.80138,3.78057,3.92716,3.84649,3.51128,3.8425,3.31015,4.23256,4.03334,3.5729,3.85507,3.75701,3.68836
ENSMUSG00000020580,8.09229,7.92122,7.95549,8.39223,7.58308,7.6807,8.15661,7.9555,8.0262,7.61448,7.76269,7.89982,8.24857,8.23074
ENSMUSG00000037295,6.8782,6.72635,6.31373,6.65612,6.64164,6.61282,6.54652,6.70048,6.71953,6.93083,6.69459,6.87557,7.12281,7.54147
ENSMUSG00000020312,4.24581,4.31085,3.943,4.13577,3.97506,4.10362,3.84838,4.15304,3.96487,4.02096,3.38254,3.64259,3.53951,3.48881
ENSMUSG00000022680,6.1986,6.44813,6.14827,6.55718,6.14421,5.67315,6.40602,6.44813,6.08299,6.13046,6.09243,6.33735,6.11921,6.06273
ENSMUSG00000022414,6.14069,6.44312,6.27891,6.23407,6.08091,6.55986,6.2515,5.6194,6.16232,6.20953,6.14322,6.44363,6.51296,6.11917
ENSMUSG00000006676,6.00434,5.56793,6.44156,5.6231,5.51722,5.89543,5.8401,5.83886,5.93462,5.84483,5.89694,6.4972,5.64717,5.99562
ENSMUSG00000050945,5.65809,5.825,5.4397,5.37871,5.47122,5.80092,5.37528,5.96813,5.49335,5.5163,5.39103,5.31173,5.2819,5.60539
ENSMUSG00000006423,6.03551,6.86714,6.75859,6.99267,6.69543,6.46431,6.81203,6.46926,6.25156,6.69151,6.59573,6.61985,6.58541,6.3701
ENSMUSG00000027419,3.12628,3.23134,3.70538,3.34674,3.2831,3.18479,3.25947,3.18417,2.9759,3.40984,3.04959,2.60466,3.39507,2.95187
ENSMUSG00000034616,5.34596,5.44559,5.51522,5.09487,5.33558,5.54724,5.24822,5.67099,5.5476,5.7668,4.91699,5.77849,5.60427,5.76665
ENSMUSG00000025572,6.58025,6.77956,6.45772,6.38676,6.46706,6.45364,6.7647,6.65317,6.2986,6.5595,7.11406,6.63874,7.08531,7.00066
ENSMUSG00000037262,6.5811,6.55991,6.41441,6.86011,6.55384,6.54943,6.40716,6.55904,6.31859,6.34152,7.0678,6.63617,6.91103,7.21766
ENSMUSG00000028971,5.74501,5.7614,6.20249,5.9085,5.93591,5.48388,6.02032,5.49152,5.84683,6.14363,5.41597,5.49676,5.48726,5.31927
ENSMUSG00000035325,8.21374,8.32394,7.97967,8.58256,8.02866,8.45565,8.13392,8.08287,8.48356,8.26822,7.97643,8.87862,8.72563,7.97877
ENSMUSG00000040514,3.11069,3.16541,3.74795,3.23723,3.03557,2.88544,3.18404,2.89464,2.7586,2.97339,3.06075,3.15131,2.93831,3.36442
ENSMUSG00000046962,5.12702,4.98499,5.02683,4.67757,5.1863,4.90949,5.14362,5.2804,4.95562,5.10613,5.70062,4.9608,5.34496,5.56995
ENSMUSG00000051586,7.201,7.08934,7.20909,7.47061,7.15833,7.07577,7.39589,7.3145,7.35496,7.34594,6.74645,7.40733,6.78986,6.7755
ENSMUSG00000061175,7.24999,7.35398,7.28725,7.51209,7.31622,7.46033,7.59924,7.66837,7.06746,7.54633,7.55975,7.75108,8.16714,7.64111
ENSMUSG00000009075,3.91389,4.01513,4.66667,3.98861,4.00375,4.11807,4.12414,3.60495,3.93125,4.23105,3.8273,4.15309,3.56535,3.71696
ENSMUSG00000051486,3.76463,3.3025,3.98864,3.99925,3.65454,3.6688,3.85778,3.52571,3.54713,3.93963,3.49362,3.17474,3.20365,3.41679
ENSMUSG00000030045,7.25828,7.53183,7.02636,7.44407,7.5278,7.26119,7.39848,7.44467,6.7226,7.28056,7.56642,7.30809,6.87335,7.51282
ENSMUSG00000010825,4.96907,5.01455,5.40027,5.26078,4.97074,5.23134,4.99002,4.93341,5.03558,5.198,4.74863,5.18478,4.7829,4.30157
ENSMUSG00000036845,5.85147,6.19832,6.14527,6.14532,6.58786,6.2801,5.98663,6.28764,6.29249,6.64646,6.3276,6.32422,6.23884,7.01712
ENSMUSG00000035754,7.27408,7.40639,6.98841,7.64289,7.2101,7.28297,7.40886,6.7234,7.17179,7.36457,7.47807,6.96726,6.857,7.50583
ENSMUSG00000020629,8.13076,8.24335,8.20845,8.03644,8.27767,8.03018,7.80001,8.00637,8.06704,8.41807,8.28503,7.4824,8.00459,7.79719
ENSMUSG00000031015,6.85467,7.00193,6.70142,7.26328,6.948,7.18277,7.39381,7.2085,7.16931,7.02472,7.74278,7.38811,6.95871,7.36562
ENSMUSG00000061360,9.06665,9.11067,9.00238,9.18434,9.0074,9.20538,9.10412,9.03058,9.39117,9.03166,9.43734,9.47102,9.6416,9.82766
ENSMUSG00000070643,6.61901,6.58955,6.20328,6.6322,6.62465,6.66019,6.35012,6.78084,6.61487,6.63774,6.43875,6.08532,6.84608,7.28353
ENSMUSG00000042396,10.359,10.3321,10.1385,10.1489,10.4505,9.90148,10.1898,10.2612,9.39079,10.3809,10.405,10.0402,10.0722,10.2439
ENSMUSG00000036091,4.32365,4.84953,4.98936,4.53652,4.58581,4.69445,4.48591,4.16476,4.4458,4.73143,4.49401,4.44095,4.06866,4.27091
ENSMUSG00000066798,7.5148,7.50767,7.18099,7.68541,7.5393,7.37694,7.26664,7.50505,7.36583,7.19961,8.05344,7.31928,7.8415,7.91878
ENSMUSG00000030093,4.07146,3.26561,3.8002,3.75733,3.73222,4.05182,3.64492,3.59566,3.55881,4.01719,3.41634,3.78275,3.77687,3.69443
ENSMUSG00000035951,3.76873,3.82719,4.02428,3.82734,3.80405,3.90334,3.48686,3.35337,3.90651,4.38916,3.50441,3.57007,3.35227,3.7502
ENSMUSG00000027387,6.64718,6.91711,6.73233,6.97129,6.74435,7.10442,6.66657,6.71946,6.98598,6.63376,6.8683,6.93774,6.76271,7.5786
ENSMUSG00000033991,3.36296,3.91689,3.66968,3.72658,3.78153,3.98167,3.88884,3.895,4.06642,3.68947,4.32845,3.7425,3.95943,4.01436
ENSMUSG00000029655,2.74567,2.58974,2.64207,2.8101,2.63209,2.70355,2.57537,3.04781,2.26028,2.32802,2.74532,2.7691,3.2241,3.16393
ENSMUSG00000022738,3.76873,3.75533,4.0867,4.12333,3.46023,4.00166,4.04773,3.43897,3.897,3.99702,3.50237,4.055,3.70604,3.44487
ENSMUSG00000045009,3.73755,3.68312,3.82023,3.971,3.78506,3.97896,3.86721,3.2167,3.77954,3.76589,3.45325,3.34186,3.27469,3.45116
ENSMUSG00000036196,4.34786,4.63879,4.77151,4.81167,4.86837,4.89871,4.19909,4.03533,4.60578,4.76215,4.36295,4.85484,4.58111,4.70217
ENSMUSG00000026941,4.87448,4.78057,4.91757,4.69228,4.71935,5.04921,4.64141,4.49423,5.17867,4.67453,4.99245,5.4087,4.35755,4.4604
ENSMUSG00000013076,10.3449,10.2276,10.5498,10.222,10.4349,10.2032,10.386,10.6713,10.6315,10.0502,9.5633,10.0949,10.0698,10.2621
ENSMUSG00000048701,5.4363,5.19483,5.70127,5.14671,5.33114,5.64865,5.43154,5.32481,5.64746,5.21475,5.17838,5.93493,5.01844,5.50584
ENSMUSG00000016181,6.87894,6.67683,6.39727,6.78499,6.60428,6.84584,6.78387,6.55849,7.04058,6.65924,6.95662,7.18895,7.41216,6.53554
ENSMUSG00000020056,9.01347,9.2216,9.2151,9.25314,9.33584,9.12074,8.97938,9.00319,8.97486,9.13278,8.82717,8.29713,8.51048,8.99983
ENSMUSG00000085492,7.01227,7.06539,6.45794,7.05258,6.92914,7.35614,7.0941,7.14471,7.09683,7.18245,7.21494,7.35472,7.49271,7.26603
ENSMUSG00000026127,4.76836,4.69727,4.60257,4.6831,4.60468,4.70716,4.90218,4.74465,4.64897,4.68427,5.27598,5.07753,5.45067,4.80677
ENSMUSG00000028294,3.28621,3.38669,4.00625,3.89615,3.33715,3.51025,3.40894,3.26848,3.41472,3.5403,3.26466,3.46134,3.05993,3.07958
ENSMUSG00000034334,5.33264,5.72261,5.50887,5.58579,5.39889,5.54067,5.17877,4.89647,5.2921,5.54921,5.38689,5.34344,5.82518,5.8361
ENSMUSG00000026455,7.29531,7.16605,7.15019,7.16311,7.30786,7.03741,7.36215,7.27461,7.20725,7.30905,7.61272,7.30953,8.12478,7.45601
ENSMUSG00000035131,2.43943,2.40461,2.61092,2.60154,2.33048,2.60718,2.48741,3.32066,2.35626,2.79017,2.49498,2.94112,2.54072,2.36394
ENSMUSG00000019210,10.4073,10.4238,10.3941,10.6385,10.3877,10.4604,10.564,10.3076,10.4364,10.3757,10.4595,10.7636,9.7185,9.77909
ENSMUSG00000004654,5.22125,4.96826,5.46713,5.35559,4.812,5.35731,5.12039,4.44636,5.26193,5.07222,4.89803,5.28405,4.83656,4.98439
ENSMUSG00000061298,3.32282,3.27342,3.7005,3.98784,3.29447,3.42318,3.50011,3.12617,3.29782,3.65379,3.15653,3.78437,3.16694,3.19234
ENSMUSG00000022561,7.12644,7.22721,6.87306,7.11754,7.00201,7.29204,7.02987,6.84662,7.18581,7.46014,7.59943,7.6211,7.65103,7.52306
ENSMUSG00000025648,6.51484,6.26843,7.02593,6.6599,6.57851,6.48379,6.69023,6.40981,6.99365,6.39312,6.26287,6.75635,6.16833,6.70696
ENSMUSG00000063234,3.24427,3.34316,3.48815,3.15311,3.68836,3.73824,3.3871,3.40824,3.79158,3.37785,3.45837,3.78402,3.98059,3.55559
ENSMUSG00000051067,3.9109,3.40276,4.14568,3.41581,3.77149,3.41049,3.60514,3.76213,4.01475,3.71389,3.65027,3.7351,3.60745,3.31628
ENSMUSG00000029599,6.957,7.19218,6.73065,7.50874,7.05856,7.2669,7.28347,7.1534,7.10218,7.14477,7.22198,7.6659,7.67198,7.62375
ENSMUSG00000050064,4.73904,4.52975,4.5841,4.6978,4.85695,4.27763,4.34838,4.40752,4.63904,4.36768,4.38821,4.3277,3.85199,4.11284
ENSMUSG00000023032,3.99816,3.8954,4.35762,4.50291,4.04641,3.87031,3.85482,3.60433,3.84332,4.15077,3.87097,4.36785,3.8326,3.77658
ENSMUSG00000019842,7.27211,7.16569,6.99679,7.65461,7.38584,7.2668,7.50808,7.59078,7.0731,7.55974,7.06126,7.0588,7.13282,7.81022
ENSMUSG00000032560,6.20721,6.44829,6.69421,6.69247,6.54975,6.65689,6.63813,6.61364,6.57183,6.06511,6.53932,6.74189,6.47162,6.82114
ENSMUSG00000059183,5.6587,5.73277,5.56539,5.86004,5.53479,5.49722,5.64725,5.73089,5.84208,5.09854,5.24421,5.83912,4.92394,5.53422
ENSMUSG00000105490,3.99243,3.84035,4.52027,3.76292,3.92153,3.85767,3.65536,3.84631,4.36093,4.22314,3.91079,4.12337,3.71525,3.85031
ENSMUSG00000029763,7.99126,7.98152,7.95765,7.82847,8.17581,7.7159,8.17456,8.05109,8.29314,7.54433,8.06093,8.49337,7.84032,8.54475
ENSMUSG00000037990,3.86487,3.94547,4.04919,3.97604,4.41362,3.88427,4.01752,4.10883,3.88978,4.39029,3.85318,4.31893,3.79623,3.65961
ENSMUSG00000033597,4.42201,4.0432,4.14632,4.17963,4.29942,3.78148,4.04555,3.95835,4.34117,4.45749,4.34873,4.11865,4.4192,4.65938
ENSMUSG00000059246,3.33037,3.37698,3.37037,3.67583,3.21335,3.48258,3.3428,2.72886,3.74076,3.14881,3.08165,3.64842,3.00471,3.07372
ENSMUSG00000090841,7.99817,8.1214,8.33095,8.31452,8.07481,8.30157,8.14931,8.38575,8.21193,8.00622,7.80983,8.01079,7.4706,7.82589
ENSMUSG00000033126,3.48356,3.57107,3.7532,3.30622,3.15776,3.40822,3.55746,3.44158,3.11016,3.70131,3.35015,3.40486,3.32725,3.2505
ENSMUSG00000038615,9.67736,9.57401,9.8235,9.89988,9.52508,9.7259,9.7823,9.53165,9.82667,9.72304,9.00315,9.4439,9.01527,9.43013
ENSMUSG00000022002,3.28986,3.39762,3.52059,3.65478,3.5644,3.73824,3.34244,2.94078,3.83374,3.32032,2.96915,3.17224,3.05994,3.00772
ENSMUSG00000029102,3.09812,3.22641,3.60735,3.17482,3.43761,3.37859,2.91947,2.84765,3.01476,3.37863,3.02942,2.98287,3.63771,3.56216
ENSMUSG00000032702,7.15614,7.22587,7.0044,7.20487,6.73125,7.07113,7.11151,6.98006,7.02675,7.10239,6.4049,6.93949,6.71382,6.72294
ENSMUSG00000031285,3.17731,3.36247,3.73419,3.51368,3.11827,3.41958,3.51372,2.82848,3.42261,3.2313,3.15333,3.45789,3.11585,3.12833
ENSMUSG00000020078,9.31128,9.31125,9.33625,9.42024,9.30203,9.21351,9.26676,9.28523,9.12397,9.05515,8.74159,8.8622,8.43476,8.81234
ENSMUSG00000069080,2.92783,3.05565,3.65178,2.90937,3.3919,3.2561,2.86674,3.33447,3.2561,3.04986,3.15162,2.95068,3.00228,3.17232
ENSMUSG00000043313,3.18641,3.2558,3.46706,3.56929,3.153,3.40003,2.9358,2.71876,2.892,3.26686,2.95459,3.18682,3.06951,2.81648
ENSMUSG00000022376,2.84919,2.65093,2.79149,3.65461,3.10165,2.91182,3.05788,2.86262,2.97535,3.05042,2.94159,2.60278,2.56486,2.92738
ENSMUSG00000050917,5.11903,4.94067,5.00791,5.06114,4.5719,4.88722,4.57899,4.5498,4.77414,5.35038,4.61865,4.99003,4.41735,4.72547
ENSMUSG00000044340,7.44467,7.47729,7.48524,7.56836,7.74743,7.73289,7.56196,7.93476,7.75718,7.55693,8.10748,7.61718,8.46176,7.76171
ENSMUSG00000000355,10.1174,10.1622,9.95508,10.1074,10.1074,9.99372,9.97956,9.8821,9.99919,10.2191,9.45715,9.75221,9.77533,9.37581
ENSMUSG00000059263,9.33275,9.05045,9.6178,8.93296,9.11659,8.85197,9.07349,9.33005,9.6453,8.65666,9.17089,9.22048,8.91918,9.00337
ENSMUSG00000036327,6.04638,6.06169,5.64098,6.39873,5.87691,5.76889,6.0753,5.89331,5.91938,5.87111,5.61621,5.51631,5.48887,6.19636
ENSMUSG00000020385,7.23611,7.40101,7.54978,7.61354,7.62755,7.67758,7.36735,7.81171,7.23541,6.99959,7.62202,7.4382,7.44579,7.72932
ENSMUSG00000090100,3.06585,3.08926,3.19804,3.44702,2.75435,2.96885,2.96817,2.75487,2.69649,3.05192,2.94125,3.39705,3.59234,3.10934
ENSMUSG00000020546,5.54832,5.25171,5.0341,4.89708,5.29925,5.08551,5.00162,5.46177,4.91333,4.80937,5.46761,4.89279,5.44006,5.64018
ENSMUSG00000026377,7.79792,7.66476,6.97849,7.76495,7.61021,7.51335,7.80667,7.57455,7.49913,7.81878,7.97161,7.48633,8.07608,7.6824
ENSMUSG00000098008,3.62895,3.48204,3.81174,3.90717,3.54065,3.21517,3.13685,3.1291,3.27072,3.23924,3.20138,3.22543,3.36907,3.13194
ENSMUSG00000041703,2.60137,2.59434,3.02015,2.52973,2.67454,2.45942,2.38746,2.6408,2.86255,2.52303,2.33088,2.48459,2.6204,3.27696
ENSMUSG00000097519,3.39949,2.87632,3.38206,3.25646,3.10265,3.43401,3.33009,3.07156,2.9596,3.12086,3.34003,3.29154,3.67246,3.54701
ENSMUSG00000032900,3.6353,3.40133,3.7168,3.99287,3.22198,3.32337,3.17267,3.17419,3.44726,4.03218,3.61726,3.32881,3.45875,3.21061
ENSMUSG00000008028,3.32258,3.30074,3.67,3.44137,3.04921,3.31288,3.18303,2.87126,3.40802,3.19395,2.71196,3.10015,2.96686,2.88521
ENSMUSG00000043448,4.50707,4.09032,4.05315,3.65743,3.87946,3.88811,3.70656,3.67338,3.96886,3.5925,3.63922,3.66921,3.5518,4.02808
ENSMUSG00000044294,4.96295,4.88259,5.00857,5.49648,4.76064,4.86133,5.36243,4.53817,5.2409,5.05579,4.68381,4.6542,4.70593,4.74533
ENSMUSG00000028458,7.1371,7.29202,6.97945,6.84979,6.66714,7.226,6.96211,6.69432,7.10204,7.11084,6.47779,7.36448,6.94944,6.78742
ENSMUSG00000070547,3.1642,2.75441,3.04037,3.28106,2.83869,3.20542,2.69343,3.00292,3.01732,2.93537,2.97295,2.80628,2.38092,2.61027
ENSMUSG00000021481,7.21606,7.12337,7.10656,6.86171,7.19413,6.80898,7.1125,7.2559,6.99383,6.57779,7.22177,6.93928,7.28837,7.35904
ENSMUSG00000070306,3.39852,3.49961,3.91949,3.54218,3.39893,3.47092,3.50142,3.04781,3.4435,3.37991,3.4018,3.04204,3.52118,3.11454
ENSMUSG00000047880,2.97692,2.85655,3.31449,3.39699,3.11687,3.40479,3.25947,2.76881,3.07476,3.41969,2.65633,3.25926,2.87885,2.98428
ENSMUSG00000042831,7.48953,7.71778,7.58917,7.83782,7.52869,7.9591,7.92145,7.64598,7.84257,7.80903,7.78839,7.8501,7.36227,8.60287
ENSMUSG00000036834,3.11797,2.90514,3.09272,3.03699,3.34467,2.83204,3.41788,3.0339,3.28453,3.1704,3.55818,2.98433,2.8974,2.82754
ENSMUSG00000032323,3.66839,3.67322,3.613,3.90308,3.58503,4.35183,3.94801,3.5806,3.46481,3.55744,3.70524,3.54416,3.40251,3.64864
ENSMUSG00000039540,2.56929,2.46649,2.66054,2.65425,2.63072,2.98433,2.48408,2.53673,3.32968,2.55767,2.42802,2.76141,2.29017,2.22664
ENSMUSG00000079671,3.78041,3.96383,4.16436,3.54686,3.73468,3.89281,4.4536,3.89438,3.92604,3.95099,3.51212,3.74022,3.59823,3.64124
ENSMUSG00000018347,4.05838,4.07592,3.82023,4.2817,4.04531,3.71863,3.86598,4.41393,4.23155,3.57241,3.88427,3.86675,4.07352,4.36142
ENSMUSG00000061559,4.99381,4.72565,4.71412,4.83745,4.72254,4.82582,4.84239,4.59935,4.62881,4.46008,4.85611,5.20687,5.23947,4.99245
ENSMUSG00000020257,8.98836,9.05437,8.83977,9.09472,9.14903,9.03972,8.90655,9.09035,9.05472,9.18247,9.60367,9.44069,9.39116,9.78554
ENSMUSG00000034645,3.44816,3.50456,3.85872,3.28812,3.44359,3.29027,3.2611,3.27508,3.51828,3.08792,2.95534,3.20116,2.88953,2.92006
ENSMUSG00000050796,6.41079,6.44658,6.17402,6.62076,6.12735,6.37839,6.51849,5.91316,6.53841,6.45485,6.47596,6.84799,6.29695,6.86686
